Order_ID, Date_, Subtotal, Tip, Coupon_Code
32392,2023-7-15,25.0,0.75,
32393,2023-7-15,10,4.75,
32394,2023-7-15,32.5,4.79,
32395,2023-7-15,47.5,3.04,
32396,2023-7-15,12.5,3.91,
32397,2023-7-15,52.5,4.95,
32398,2023-7-15,35.0,4.24,
32399,2023-7-15,25.0,2.74,
32400,2023-7-16,32.5,3.08,
32401,2023-7-16,32.5,4.58,
32402,2023-7-16,20,2.9,
32403,2023-7-16,30,3.41,
32404,2023-7-16,47.5,3.14,
32405,2023-7-16,10,1.16,
32406,2023-7-16,35.0,1.49,
32407,2023-7-16,10,1.37,
32408,2023-7-16,60.0,4.89,
32409,2023-7-16,22.5,4.39,
32410,2023-7-16,45.0,4.43,
32411,2023-7-16,55.0,0.26,
32412,2023-7-16,47.5,3.49,
32413,2023-7-16,52.5,0.92,
32414,2023-7-16,45.0,3.32,
32415,2023-7-16,10,0.97,
32416,2023-7-16,30,2.45,
32417,2023-7-16,22.5,4.11,
32418,2023-7-16,25.0,2.23,
32419,2023-7-16,60.0,4.92,
32420,2023-7-16,35.0,0.53,
32421,2023-7-16,12.5,0.22,
32422,2023-7-16,35.0,1.45,
32423,2023-7-16,45.0,0.82,
32424,2023-7-16,20,0.7,
32425,2023-7-16,30,1.5,
32426,2023-7-16,60.0,1.41,
32427,2023-7-16,20,4.55,
32428,2023-7-16,12.5,3.34,
32429,2023-7-16,12.5,2.96,
32430,2023-7-16,30,0.97,
32431,2023-7-16,22.5,2.24,
32432,2023-7-16,42.5,2.96,
32433,2023-7-16,45.0,1.56,
32434,2023-7-16,25.0,4.11,
32435,2023-7-16,30,4.24,
32436,2023-7-16,57.5,2.11,
32437,2023-7-16,45.0,2.91,
32438,2023-7-16,20,4.35,
32439,2023-7-16,57.5,0.65,
32440,2023-7-16,20,4.25,
32441,2023-7-16,37.5,1.35,
32442,2023-7-16,10,1.34,
32443,2023-7-16,60.0,1.53,
32444,2023-7-16,57.5,4.32,
32445,2023-7-16,57.5,2.75,
32446,2023-7-16,20,0.91,
32447,2023-7-16,52.5,3.53,
32448,2023-7-16,55.0,1.48,
32449,2023-7-16,35.0,1.39,
32450,2023-7-16,60.0,3.1,
32451,2023-7-16,25.0,1.52,
32452,2023-7-16,32.5,4.04,
32453,2023-7-16,52.5,0.13,
32454,2023-7-16,47.5,4.4,
32455,2023-7-16,25.0,1.13,
32456,2023-7-16,25.0,2.15,
32457,2023-7-16,10,2.15,
32458,2023-7-16,57.5,2.16,
32459,2023-7-16,12.5,4.63,
32460,2023-7-16,12.5,4.23,
32461,2023-7-16,42.5,4.64,
32462,2023-7-16,20,0.91,
32463,2023-7-16,55.0,0.54,
32464,2023-7-16,37.5,0.57,
32465,2023-7-16,57.5,4.53,
32466,2023-7-16,55.0,2.46,
32467,2023-7-16,12.5,2.86,
32468,2023-7-16,45.0,4.82,
32469,2023-7-16,12.5,1.74,
32470,2023-7-16,10,2.43,
32471,2023-7-16,35.0,2.26,
32472,2023-7-16,57.5,4.06,
32473,2023-7-16,10,3.48,
32474,2023-7-16,22.5,1.29,
32475,2023-7-16,10,0.3,
32476,2023-7-16,45.0,4.52,
32477,2023-7-16,10,4.61,
32478,2023-7-16,42.5,4.58,
32479,2023-7-16,10,4.01,
32480,2023-7-16,12.5,3.28,
32481,2023-7-16,12.5,3.91,
32482,2023-7-16,47.5,1.72,
32483,2023-7-16,45.0,3.72,
32484,2023-7-16,47.5,2.38,
32485,2023-7-16,32.5,0.51,
32486,2023-7-16,35.0,0.71,
32487,2023-7-16,45.0,3.13,
32488,2023-7-16,10,4.2,
32489,2023-7-16,55.0,4.3,
32490,2023-7-16,35.0,2.21,
32491,2023-7-16,12.5,2.6,
32492,2023-7-16,22.5,1.99,
32493,2023-7-16,60.0,2.61,
32494,2023-7-16,10,4.99,
32495,2023-7-16,47.5,3.83,
32496,2023-7-16,22.5,1.09,
32497,2023-7-16,12.5,2.26,
32498,2023-7-16,47.5,2.3,
32499,2023-7-16,32.5,1.06,
32500,2023-7-17,22.5,0.38,
32501,2023-7-17,25.0,3.48,
32502,2023-7-17,32.5,2.88,
32503,2023-7-17,32.5,3.83,
32504,2023-7-17,25.0,2.87,
32505,2023-7-17,25.0,3.76,
32506,2023-7-17,62.5,0.72,
32507,2023-7-17,10,2.11,
32508,2023-7-17,22.5,0.9,
32509,2023-7-17,32.5,4.53,
32510,2023-7-17,55.0,4.48,
32511,2023-7-17,12.5,2.43,
32512,2023-7-17,12.5,2.1,
32513,2023-7-17,42.5,0.52,
32514,2023-7-17,10,2.31,
32515,2023-7-17,57.5,4.71,
32516,2023-7-17,35.0,3.87,
32517,2023-7-17,57.5,2.78,
32518,2023-7-17,55.0,0.7,
32519,2023-7-17,22.5,4.53,
32520,2023-7-17,12.5,4.33,
32521,2023-7-17,52.5,3.48,
32522,2023-7-17,22.5,3.2,
32523,2023-7-17,57.5,4.47,
32524,2023-7-17,10,4.81,
32525,2023-7-17,25.0,1.66,
32526,2023-7-17,32.5,2.78,
32527,2023-7-17,52.5,3.83,
32528,2023-7-17,42.5,3.36,
32529,2023-7-17,52.5,3.55,
32530,2023-7-17,57.5,3.52,
32531,2023-7-17,20,3.56,
32532,2023-7-17,22.5,0.02,
32533,2023-7-17,45.0,0.5,
32534,2023-7-17,55.0,1.38,
32535,2023-7-17,32.5,4.54,
32536,2023-7-17,57.5,4.01,
32537,2023-7-17,30,3.49,
32538,2023-7-17,10,2.27,
32539,2023-7-17,22.5,0.29,
32540,2023-7-17,42.5,1.64,
32541,2023-7-17,32.5,0.06,
32542,2023-7-17,35.0,1.53,
32543,2023-7-17,45.0,2.45,
32544,2023-7-17,37.5,0.3,
32545,2023-7-17,12.5,4.36,
32546,2023-7-17,20,1.02,
32547,2023-7-17,52.5,4.53,
32548,2023-7-17,10,2.12,
32549,2023-7-17,37.5,1.36,
32550,2023-7-17,37.5,3.12,
32551,2023-7-17,57.5,3.03,
32552,2023-7-17,35.0,4.23,
32553,2023-7-17,32.5,2.84,
32554,2023-7-17,52.5,3.25,
32555,2023-7-17,55.0,4.15,
32556,2023-7-17,10,3.77,
32557,2023-7-17,57.5,0.15,
32558,2023-7-17,22.5,4.6,
32559,2023-7-17,40,2.82,
32560,2023-7-17,32.5,4.91,
32561,2023-7-17,55.0,0.22,
32562,2023-7-17,32.5,0.33,
32563,2023-7-17,20,4.2,
32564,2023-7-17,22.5,1.55,
32565,2023-7-17,47.5,0.49,
32566,2023-7-17,32.5,4.0,
32567,2023-7-17,40,4.53,
32568,2023-7-17,30,2.33,
32569,2023-7-17,22.5,1.66,
32570,2023-7-17,10,0.89,
32571,2023-7-17,42.5,2.91,
32572,2023-7-17,25.0,3.42,
32573,2023-7-17,32.5,1.08,
32574,2023-7-17,35.0,4.96,
32575,2023-7-17,12.5,2.39,
32576,2023-7-17,35.0,1.1,
32577,2023-7-17,12.5,4.25,
32578,2023-7-17,25.0,3.65,
32579,2023-7-17,10,4.48,
32580,2023-7-17,10,0.84,
32581,2023-7-17,57.5,0.57,
32582,2023-7-17,52.5,1.08,
32583,2023-7-17,52.5,4.37,
32584,2023-7-17,55.0,0.26,
32585,2023-7-17,12.5,3.06,
32586,2023-7-17,37.5,4.04,
32587,2023-7-17,25.0,0.44,
32588,2023-7-17,45.0,0.57,
32589,2023-7-17,52.5,1.04,
32590,2023-7-17,30,3.41,
32591,2023-7-17,32.5,0.76,
32592,2023-7-17,45.0,2.52,
32593,2023-7-17,10,2.5,
32594,2023-7-17,35.0,2.79,
32595,2023-7-17,57.5,0.93,
32596,2023-7-17,55.0,4.67,
32597,2023-7-17,42.5,4.51,
32598,2023-7-17,12.5,0.17,
32599,2023-7-17,22.5,0.0,
32600,2023-7-18,12.5,1.6,
32601,2023-7-18,22.5,3.17,
32602,2023-7-18,12.5,0.14,
32603,2023-7-18,57.5,2.41,
32604,2023-7-18,12.5,1.85,
32605,2023-7-18,52.5,1.63,
32606,2023-7-18,45.0,0.21,
32607,2023-7-18,35.0,0.96,
32608,2023-7-18,50,3.09,
32609,2023-7-18,22.5,4.74,
32610,2023-7-18,35.0,3.26,
32611,2023-7-18,20,2.9,
32612,2023-7-18,35.0,2.96,
32613,2023-7-18,30,4.97,
32614,2023-7-18,10,4.72,
32615,2023-7-18,25.0,3.63,
32616,2023-7-18,12.5,1.47,
32617,2023-7-18,32.5,2.86,
32618,2023-7-18,30,0.79,
32619,2023-7-18,12.5,1.09,
32620,2023-7-18,10,2.47,
32621,2023-7-18,35.0,3.18,
32622,2023-7-18,10,1.56,
32623,2023-7-18,40,4.82,
32624,2023-7-18,47.5,3.17,
32625,2023-7-18,32.5,2.3,
32626,2023-7-18,22.5,1.45,
32627,2023-7-18,45.0,3.6,
32628,2023-7-18,20,1.85,
32629,2023-7-18,37.5,4.65,
32630,2023-7-18,45.0,2.34,
32631,2023-7-18,60.0,0.32,
32632,2023-7-18,60.0,4.82,
32633,2023-7-18,20,1.9,
32634,2023-7-18,35.0,1.67,
32635,2023-7-18,40,2.11,
32636,2023-7-18,47.5,0.99,
32637,2023-7-18,50.0,1.03,
32638,2023-7-18,10,0.02,
32639,2023-7-18,12.5,0.49,
32640,2023-7-18,40,3.83,
32641,2023-7-18,60.0,0.38,
32642,2023-7-18,35.0,1.61,
32643,2023-7-18,32.5,2.93,
32644,2023-7-18,42.5,4.61,
32645,2023-7-18,52.5,2.06,
32646,2023-7-18,57.5,2.51,
32647,2023-7-18,10,1.96,
32648,2023-7-18,55.0,2.9,
32649,2023-7-18,12.5,3.69,
32650,2023-7-18,42.5,3.97,
32651,2023-7-18,22.5,1.77,
32652,2023-7-18,32.5,0.04,
32653,2023-7-18,10,1.72,
32654,2023-7-18,35.0,0.93,
32655,2023-7-18,62.5,2.81,
32656,2023-7-18,12.5,2.44,
32657,2023-7-18,35.0,1.63,
32658,2023-7-18,45.0,1.82,
32659,2023-7-18,12.5,2.82,
32660,2023-7-18,60.0,1.09,
32661,2023-7-18,20,3.18,
32662,2023-7-18,22.5,1.5,
32663,2023-7-18,10,4.66,
32664,2023-7-18,37.5,0.25,
32665,2023-7-18,40,4.99,
32666,2023-7-18,35.0,3.43,
32667,2023-7-18,32.5,3.57,
32668,2023-7-18,62.5,3.23,
32669,2023-7-18,35.0,1.46,
32670,2023-7-18,45.0,1.71,
32671,2023-7-18,45.0,0.69,
32672,2023-7-18,47.5,4.57,
32673,2023-7-18,32.5,2.13,
32674,2023-7-18,12.5,0.9,
32675,2023-7-18,10,2.78,
32676,2023-7-18,47.5,1.31,
32677,2023-7-18,25.0,3.56,
32678,2023-7-18,25.0,2.4,
32679,2023-7-18,37.5,3.52,
32680,2023-7-18,45.0,4.97,
32681,2023-7-18,22.5,2.33,
32682,2023-7-18,35.0,0.63,
32683,2023-7-18,10,1.27,
32684,2023-7-18,60.0,0.51,
32685,2023-7-18,45.0,3.63,
32686,2023-7-18,10,2.93,
32687,2023-7-18,12.5,0.34,
32688,2023-7-18,55.0,4.91,
32689,2023-7-18,35.0,0.58,
32690,2023-7-18,20,4.05,
32691,2023-7-18,10,0.31,
32692,2023-7-18,20,2.0,
32693,2023-7-18,35.0,0.58,
32694,2023-7-18,22.5,1.7,
32695,2023-7-18,20,0.73,
32696,2023-7-18,57.5,3.18,
32697,2023-7-18,12.5,2.91,
32698,2023-7-18,12.5,2.47,
32699,2023-7-18,12.5,4.96,
32700,2023-7-19,40,1.0,
32701,2023-7-19,10,1.75,
32702,2023-7-19,50.0,2.73,
32703,2023-7-19,57.5,0.91,
32704,2023-7-19,20,0.54,
32705,2023-7-19,30,1.14,
32706,2023-7-19,22.5,3.87,
32707,2023-7-19,30,1.58,
32708,2023-7-19,45.0,1.23,
32709,2023-7-19,22.5,3.42,
32710,2023-7-19,55.0,4.83,
32711,2023-7-19,57.5,2.09,
32712,2023-7-19,12.5,0.59,
32713,2023-7-19,22.5,0.35,
32714,2023-7-19,10,3.18,
32715,2023-7-19,10,2.41,
32716,2023-7-19,12.5,1.39,
32717,2023-7-19,40,3.93,
32718,2023-7-19,25.0,1.98,
32719,2023-7-19,12.5,1.27,
32720,2023-7-19,10,2.5,
32721,2023-7-19,52.5,2.89,
32722,2023-7-19,12.5,1.13,
32723,2023-7-19,55.0,4.83,
32724,2023-7-19,22.5,4.65,
32725,2023-7-19,60.0,1.59,
32726,2023-7-19,42.5,1.71,
32727,2023-7-19,45.0,2.18,
32728,2023-7-19,12.5,0.21,
32729,2023-7-19,22.5,2.5,
32730,2023-7-19,20,4.89,
32731,2023-7-19,22.5,1.95,
32732,2023-7-19,42.5,0.82,
32733,2023-7-19,52.5,1.92,
32734,2023-7-19,32.5,4.11,
32735,2023-7-19,57.5,3.15,
32736,2023-7-19,32.5,1.87,
32737,2023-7-19,42.5,1.53,
32738,2023-7-19,12.5,3.7,
32739,2023-7-19,55.0,2.59,
32740,2023-7-19,12.5,2.38,
32741,2023-7-19,32.5,1.67,
32742,2023-7-19,32.5,4.59,
32743,2023-7-19,32.5,3.65,
32744,2023-7-19,32.5,2.93,
32745,2023-7-19,22.5,0.57,
32746,2023-7-19,22.5,0.68,
32747,2023-7-19,47.5,1.22,
32748,2023-7-19,52.5,3.02,
32749,2023-7-19,20,1.69,
32750,2023-7-19,55.0,0.57,
32751,2023-7-19,32.5,2.19,
32752,2023-7-19,45.0,1.22,
32753,2023-7-19,57.5,4.18,
32754,2023-7-19,47.5,0.06,
32755,2023-7-19,42.5,3.7,
32756,2023-7-19,20,2.48,
32757,2023-7-19,10,1.8,
32758,2023-7-19,35.0,0.91,
32759,2023-7-19,12.5,0.4,
32760,2023-7-19,10,3.59,
32761,2023-7-19,22.5,0.91,
32762,2023-7-19,52.5,4.62,
32763,2023-7-19,45.0,1.92,
32764,2023-7-19,12.5,0.5,
32765,2023-7-19,47.5,4.59,
32766,2023-7-19,25.0,1.97,
32767,2023-7-19,35.0,2.61,
32768,2023-7-19,20,3.64,
32769,2023-7-19,35.0,2.61,
32770,2023-7-19,35.0,1.18,
32771,2023-7-19,20,1.01,
32772,2023-7-19,25.0,1.18,
32773,2023-7-19,25.0,0.06,
32774,2023-7-19,22.5,4.94,
32775,2023-7-19,12.5,2.1,
32776,2023-7-19,10,0.99,
32777,2023-7-19,22.5,4.04,
32778,2023-7-19,55.0,1.83,
32779,2023-7-19,57.5,4.37,
32780,2023-7-19,30,4.33,
32781,2023-7-19,22.5,1.21,
32782,2023-7-19,25.0,0.85,
32783,2023-7-19,12.5,3.58,
32784,2023-7-19,25.0,3.17,
32785,2023-7-19,32.5,2.0,
32786,2023-7-19,45.0,1.59,
32787,2023-7-19,47.5,1.98,
32788,2023-7-19,32.5,5.0,
32789,2023-7-19,47.5,0.14,
32790,2023-7-19,25.0,3.45,
32791,2023-7-19,35.0,2.03,
32792,2023-7-19,45.0,1.52,
32793,2023-7-19,45.0,2.75,
32794,2023-7-19,22.5,0.74,
32795,2023-7-19,25.0,3.71,
32796,2023-7-19,32.5,4.54,
32797,2023-7-19,47.5,1.64,
32798,2023-7-19,32.5,3.41,
32799,2023-7-19,12.5,2.64,
32800,2023-7-20,10,3.7,
32801,2023-7-20,42.5,0.3,
32802,2023-7-20,45.0,0.02,
32803,2023-7-20,12.5,2.78,
32804,2023-7-20,10,1.9,
32805,2023-7-20,32.5,4.05,
32806,2023-7-20,35.0,2.02,
32807,2023-7-20,62.5,0.46,
32808,2023-7-20,47.5,2.99,
32809,2023-7-20,20,3.02,
32810,2023-7-20,42.5,2.93,
32811,2023-7-20,25.0,0.42,
32812,2023-7-20,45.0,2.33,
32813,2023-7-20,60.0,4.63,
32814,2023-7-20,10,2.5,
32815,2023-7-20,10,3.78,
32816,2023-7-20,30,0.66,
32817,2023-7-20,42.5,0.13,
32818,2023-7-20,55.0,3.16,
32819,2023-7-20,25.0,1.63,
32820,2023-7-20,60.0,3.92,
32821,2023-7-20,52.5,3.73,
32822,2023-7-20,55.0,1.71,
32823,2023-7-20,55.0,2.27,
32824,2023-7-20,42.5,0.67,
32825,2023-7-20,52.5,2.03,
32826,2023-7-20,25.0,1.93,
32827,2023-7-20,32.5,3.41,
32828,2023-7-20,25.0,2.13,
32829,2023-7-20,12.5,3.63,
32830,2023-7-20,55.0,0.35,
32831,2023-7-20,10,4.85,
32832,2023-7-20,57.5,2.52,
32833,2023-7-20,10,2.77,
32834,2023-7-20,22.5,2.63,
32835,2023-7-20,10,2.03,
32836,2023-7-20,12.5,2.78,
32837,2023-7-20,55.0,1.14,
32838,2023-7-20,35.0,1.18,
32839,2023-7-20,42.5,4.71,
32840,2023-7-20,57.5,0.35,
32841,2023-7-20,45.0,2.69,
32842,2023-7-20,45.0,4.64,
32843,2023-7-20,37.5,2.43,
32844,2023-7-20,50.0,2.66,
32845,2023-7-20,25.0,1.59,
32846,2023-7-20,57.5,3.55,
32847,2023-7-20,52.5,3.05,
32848,2023-7-20,55.0,3.2,
32849,2023-7-20,12.5,0.43,
32850,2023-7-20,45.0,2.23,
32851,2023-7-20,42.5,4.75,
32852,2023-7-20,32.5,0.86,
32853,2023-7-20,10,3.18,
32854,2023-7-20,37.5,0.45,
32855,2023-7-20,32.5,3.81,
32856,2023-7-20,42.5,2.43,
32857,2023-7-20,45.0,4.64,
32858,2023-7-20,25.0,1.8,
32859,2023-7-20,37.5,4.63,
32860,2023-7-20,45.0,4.28,
32861,2023-7-20,22.5,2.56,
32862,2023-7-20,47.5,0.07,
32863,2023-7-20,10,1.15,
32864,2023-7-20,35.0,2.57,
32865,2023-7-20,37.5,0.26,
32866,2023-7-20,10,2.58,
32867,2023-7-20,45.0,2.95,
32868,2023-7-20,25.0,1.0,
32869,2023-7-20,55.0,4.03,
32870,2023-7-20,42.5,3.99,
32871,2023-7-20,47.5,1.55,
32872,2023-7-20,10,0.2,
32873,2023-7-20,60.0,1.43,
32874,2023-7-20,10,4.51,
32875,2023-7-20,60.0,0.05,
32876,2023-7-20,12.5,3.78,
32877,2023-7-20,45.0,2.14,
32878,2023-7-20,57.5,0.48,
32879,2023-7-20,42.5,4.39,
32880,2023-7-20,57.5,3.97,
32881,2023-7-20,47.5,2.04,
32882,2023-7-20,12.5,0.29,
32883,2023-7-20,22.5,4.83,
32884,2023-7-20,35.0,3.64,
32885,2023-7-20,22.5,0.21,
32886,2023-7-20,45.0,3.34,
32887,2023-7-20,57.5,1.25,
32888,2023-7-20,45.0,2.33,
32889,2023-7-20,10,1.41,
32890,2023-7-20,10,4.94,
32891,2023-7-20,22.5,1.29,
32892,2023-7-20,57.5,3.08,
32893,2023-7-20,55.0,1.55,
32894,2023-7-20,30,1.49,
32895,2023-7-20,57.5,2.1,
32896,2023-7-20,35.0,1.17,
32897,2023-7-20,22.5,3.69,
32898,2023-7-20,40,3.04,
32899,2023-7-20,55.0,0.12,
32900,2023-7-20,10,2.19,
32901,2023-7-20,45.0,3.87,
32902,2023-7-20,10,4.15,
32903,2023-7-20,25.0,3.37,
32904,2023-7-20,42.5,1.84,
32905,2023-7-20,22.5,2.19,
32906,2023-7-20,52.5,2.41,
32907,2023-7-20,12.5,0.04,
32908,2023-7-20,55.0,0.16,
32909,2023-7-20,10,2.06,
32910,2023-7-20,47.5,4.43,
32911,2023-7-20,22.5,2.9,
32912,2023-7-20,22.5,4.14,
32913,2023-7-20,20,2.44,
32914,2023-7-20,22.5,1.56,
32915,2023-7-20,55.0,2.16,
32916,2023-7-20,57.5,2.22,
32917,2023-7-20,12.5,2.25,
32918,2023-7-20,57.5,2.52,
32919,2023-7-20,35.0,1.42,
32920,2023-7-20,57.5,2.03,
32921,2023-7-20,35.0,4.28,
32922,2023-7-20,47.5,2.93,
32923,2023-7-20,35.0,4.07,
32924,2023-7-20,22.5,3.04,
32925,2023-7-20,32.5,4.67,
32926,2023-7-20,10,4.49,
32927,2023-7-20,55.0,2.22,
32928,2023-7-20,32.5,4.6,
32929,2023-7-20,12.5,4.27,
32930,2023-7-20,60.0,4.24,
32931,2023-7-20,52.5,1.54,
32932,2023-7-20,45.0,4.72,
32933,2023-7-20,47.5,1.59,
32934,2023-7-20,55.0,2.03,
32935,2023-7-20,47.5,0.99,
32936,2023-7-20,10,3.01,
32937,2023-7-20,55.0,1.75,
32938,2023-7-20,40,4.74,
32939,2023-7-20,25.0,1.01,
32940,2023-7-20,20,3.75,
32941,2023-7-20,52.5,1.52,
32942,2023-7-20,42.5,0.38,
32943,2023-7-20,22.5,3.38,
32944,2023-7-20,52.5,2.95,
32945,2023-7-20,22.5,4.56,
32946,2023-7-20,10,3.1,
32947,2023-7-20,25.0,0.68,
32948,2023-7-20,22.5,1.2,
32949,2023-7-20,42.5,1.69,
32950,2023-7-20,35.0,0.35,
32951,2023-7-20,12.5,2.19,
32952,2023-7-20,12.5,4.94,
32953,2023-7-20,42.5,4.08,
32954,2023-7-20,55.0,0.47,
32955,2023-7-20,32.5,4.1,
32956,2023-7-20,60.0,3.97,
32957,2023-7-20,22.5,2.69,
32958,2023-7-20,12.5,1.06,
32959,2023-7-20,20,3.4,
32960,2023-7-20,35.0,3.9,
32961,2023-7-20,22.5,0.78,
32962,2023-7-20,47.5,4.37,
32963,2023-7-20,32.5,3.93,
32964,2023-7-20,12.5,4.5,
32965,2023-7-20,10,2.84,
32966,2023-7-20,42.5,0.08,
32967,2023-7-20,47.5,0.23,
32968,2023-7-20,55.0,3.86,
32969,2023-7-20,12.5,1.61,
32970,2023-7-20,57.5,2.64,
32971,2023-7-20,45.0,0.27,
32972,2023-7-20,57.5,1.31,
32973,2023-7-20,55.0,2.57,
32974,2023-7-20,47.5,1.16,
32975,2023-7-20,25.0,1.1,
32976,2023-7-20,22.5,2.07,
32977,2023-7-20,55.0,0.93,
32978,2023-7-20,50.0,1.63,
32979,2023-7-20,10,2.36,
32980,2023-7-20,35.0,4.27,
32981,2023-7-20,50.0,4.6,
32982,2023-7-20,10,0.95,
32983,2023-7-20,45.0,0.8,
32984,2023-7-20,35.0,1.56,
32985,2023-7-20,45.0,2.51,
32986,2023-7-20,32.5,3.71,
32987,2023-7-20,25.0,3.36,
32988,2023-7-20,22.5,2.99,
32989,2023-7-20,12.5,1.86,
32990,2023-7-20,32.5,1.65,
32991,2023-7-20,32.5,0.08,
32992,2023-7-20,42.5,3.02,
32993,2023-7-20,47.5,0.16,
32994,2023-7-20,20,3.02,
32995,2023-7-20,20,2.16,
32996,2023-7-20,35.0,2.41,
32997,2023-7-20,55.0,1.43,
32998,2023-7-20,45.0,3.98,
32999,2023-7-20,45.0,4.2,
33000,2023-7-21,50,1.67,
33001,2023-7-21,52.5,1.2,
33002,2023-7-21,45.0,4.75,
33003,2023-7-21,32.5,3.21,
33004,2023-7-21,45.0,4.5,
33005,2023-7-21,25.0,2.66,
33006,2023-7-21,60.0,2.36,
33007,2023-7-21,12.5,1.92,
33008,2023-7-21,55.0,1.57,
33009,2023-7-21,10,0.44,
33010,2023-7-21,52.5,4.08,
33011,2023-7-21,35.0,4.06,
33012,2023-7-21,32.5,4.13,
33013,2023-7-21,22.5,0.57,
33014,2023-7-21,37.5,4.35,
33015,2023-7-21,22.5,2.04,
33016,2023-7-21,60.0,4.85,
33017,2023-7-21,22.5,3.05,
33018,2023-7-21,30,4.62,
33019,2023-7-21,30,1.46,
33020,2023-7-21,25.0,3.14,
33021,2023-7-21,57.5,2.98,
33022,2023-7-21,32.5,4.77,
33023,2023-7-21,10,3.43,
33024,2023-7-21,57.5,4.31,
33025,2023-7-21,37.5,3.85,
33026,2023-7-21,22.5,0.35,
33027,2023-7-21,10,3.43,
33028,2023-7-21,10,4.74,
33029,2023-7-21,25.0,1.76,
33030,2023-7-21,20,0.96,
33031,2023-7-21,10,0.17,
33032,2023-7-21,20,0.56,
33033,2023-7-21,50,1.44,
33034,2023-7-21,52.5,4.13,
33035,2023-7-21,10,4.62,
33036,2023-7-21,10,4.68,
33037,2023-7-21,47.5,4.27,
33038,2023-7-21,47.5,2.64,
33039,2023-7-21,47.5,2.37,
33040,2023-7-21,22.5,3.21,
33041,2023-7-21,55.0,2.4,
33042,2023-7-21,10,4.16,
33043,2023-7-21,35.0,4.1,
33044,2023-7-21,20,4.52,
33045,2023-7-21,57.5,0.39,
33046,2023-7-21,45.0,3.33,
33047,2023-7-21,37.5,4.85,
33048,2023-7-21,12.5,2.01,
33049,2023-7-21,32.5,4.85,
33050,2023-7-21,22.5,0.75,
33051,2023-7-21,57.5,0.75,
33052,2023-7-21,32.5,4.98,
33053,2023-7-21,25.0,1.35,
33054,2023-7-21,37.5,1.04,
33055,2023-7-21,25.0,1.86,
33056,2023-7-21,55.0,4.95,
33057,2023-7-21,37.5,0.14,
33058,2023-7-21,12.5,2.25,
33059,2023-7-21,60.0,2.63,
33060,2023-7-21,32.5,4.55,
33061,2023-7-21,22.5,4.6,
33062,2023-7-21,45.0,0.45,
33063,2023-7-21,42.5,2.09,
33064,2023-7-21,57.5,2.49,
33065,2023-7-21,35.0,3.59,
33066,2023-7-21,12.5,1.79,
33067,2023-7-21,52.5,1.02,
33068,2023-7-21,25.0,1.27,
33069,2023-7-21,47.5,4.42,
33070,2023-7-21,32.5,4.4,
33071,2023-7-21,60.0,0.56,
33072,2023-7-21,32.5,2.92,
33073,2023-7-21,10,4.86,
33074,2023-7-21,60.0,3.01,
33075,2023-7-21,10,2.9,
33076,2023-7-21,37.5,4.86,
33077,2023-7-21,45.0,1.56,
33078,2023-7-21,10,3.28,
33079,2023-7-21,30,0.96,
33080,2023-7-21,20,1.97,
33081,2023-7-21,35.0,3.57,
33082,2023-7-21,22.5,2.09,
33083,2023-7-21,60.0,2.87,
33084,2023-7-21,25.0,3.16,
33085,2023-7-21,37.5,0.34,
33086,2023-7-21,35.0,4.72,
33087,2023-7-21,25.0,4.05,
33088,2023-7-21,20,0.4,
33089,2023-7-21,10,4.08,
33090,2023-7-21,42.5,2.93,
33091,2023-7-21,50,0.75,
33092,2023-7-21,25.0,1.87,
33093,2023-7-21,30,0.79,
33094,2023-7-21,60.0,2.16,
33095,2023-7-21,25.0,4.06,
33096,2023-7-21,12.5,2.95,
33097,2023-7-21,22.5,4.53,
33098,2023-7-21,35.0,0.17,
33099,2023-7-21,45.0,1.94,
33100,2023-7-22,35.0,2.24,
33101,2023-7-22,45.0,4.75,
33102,2023-7-22,57.5,1.68,
33103,2023-7-22,35.0,3.17,
33104,2023-7-22,35.0,2.22,
33105,2023-7-22,25.0,3.63,
33106,2023-7-22,47.5,3.05,
33107,2023-7-22,12.5,1.1,
33108,2023-7-22,45.0,4.27,
33109,2023-7-22,60.0,2.08,
33110,2023-7-22,10,1.82,
33111,2023-7-22,47.5,4.22,
33112,2023-7-22,20,1.54,
33113,2023-7-22,37.5,3.64,
33114,2023-7-22,12.5,1.27,
33115,2023-7-22,45.0,2.55,
33116,2023-7-22,12.5,2.46,
33117,2023-7-22,37.5,0.43,
33118,2023-7-22,12.5,2.42,
33119,2023-7-22,47.5,0.6,
33120,2023-7-22,12.5,2.2,
33121,2023-7-22,22.5,0.99,
33122,2023-7-22,37.5,4.34,
33123,2023-7-22,57.5,2.93,
33124,2023-7-22,22.5,3.19,
33125,2023-7-22,32.5,3.9,
33126,2023-7-22,32.5,4.97,
33127,2023-7-22,55.0,1.43,
33128,2023-7-22,10,1.41,
33129,2023-7-22,32.5,4.37,
33130,2023-7-22,10,2.78,
33131,2023-7-22,20,0.96,
33132,2023-7-22,22.5,0.14,
33133,2023-7-22,32.5,2.15,
33134,2023-7-22,45.0,3.27,
33135,2023-7-22,57.5,4.56,
33136,2023-7-22,42.5,2.93,
33137,2023-7-22,57.5,1.73,
33138,2023-7-22,47.5,3.16,
33139,2023-7-22,47.5,3.43,
33140,2023-7-22,32.5,4.35,
33141,2023-7-22,35.0,1.25,
